user_id,current_job,current_job_name,target_job,target_job_name,candidate_job,candidate_job_name,match_score,gap_score,missing_skill_count,direct_transition_probability,path_probability,path_length,growth_score,estimated_training_hours,recommendation_score,is_target,rank
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.942108,0.0,0,0.4,0.4,1,0.50253,40.0,0.559328,0,1
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.873068,0.002365,0,0.6,0.6,1,0.481388,40.76,0.554497,1,2
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.927223,0.0,0,0.0,0.333334,2,0.499848,40.0,0.542227,0,3
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.946514,0.0,0,0.0,0.266666,2,0.497892,40.0,0.540615,0,4
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.971921,0.006874,0,0.0,0.0,-1,0.583284,42.2,0.523139,0,5
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.973391,0.000295,0,0.0,0.0,-1,0.555351,40.09,0.521255,0,6
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.959158,0.0,0,0.0,0.0,-1,0.51569,40.0,0.508974,0,7
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.955891,0.0,0,0.0,0.0,-1,0.511371,40.0,0.506856,0,8
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,0.953411,0.0,0,0.0,0.0,-1,0.508811,40.0,0.505357,0,9
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1251.00,Computer Programmers,0.9387,0.0,0,0.0,0.0,-1,0.499518,40.0,0.497343,0,10
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.899764,0.014166,1,0.0,0.0,-1,0.526881,56.53,0.480384,0,11
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1211.00,Computer Systems Analysts,0.972117,0.000785,0,0.0,0.0,-1,0.552821,40.25,0.520179,0,1
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1244.00,Network and Computer Systems Administrators,0.968033,0.010671,2,0.0,0.0,-1,0.580755,67.41,0.52006,0,2
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1243.00,Database Architects,0.963842,0.0,0,0.0,0.0,-1,0.508841,40.0,0.510055,0,3
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1242.00,Database Administrators,0.959889,0.0,0,0.0,0.0,-1,0.51316,40.0,0.508924,0,4
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1254.00,Web Developers,0.958441,0.0,0,0.0,0.0,-1,0.49747,40.0,0.505919,0,5
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1212.00,Information Security Analysts,0.948926,0.0,0,0.0,0.0,-1,0.495363,40.0,0.501321,0,6
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.944572,0.000134,0,0.0,0.0,-1,0.506282,40.04,0.500966,0,7
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1251.00,Computer Programmers,0.937041,0.0,0,0.0,0.0,-1,0.496989,40.0,0.496217,0,8
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,0.933631,0.0,0,0.0,0.0,-1,0.497319,40.0,0.494732,0,9
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-2031.00,Operations Research Analysts,0.902014,0.010207,1,0.0,0.0,-1,0.524351,55.27,0.482007,1,10
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1252.00,Software Developers,0.9077,0.0,0,0.0,0.0,-1,0.478858,40.0,0.480294,0,11
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.943895,0.0,0,1.0,1.0,1,0.472968,40.0,0.645698,1,1
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.957202,0.0074,1,0.0,0.0,-1,0.52847,54.37,0.508161,0,2
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.942776,0.015275,2,0.0,0.0,-1,0.556403,68.89,0.503891,0,3
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.955558,0.000973,0,0.0,0.0,-1,0.488809,40.31,0.503079,0,4
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.954101,0.0,0,0.0,0.0,-1,0.48449,40.0,0.502019,0,5
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.947643,0.002996,0,0.0,0.0,-1,0.473119,40.96,0.496658,0,6
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1255.00,Web and Digital Interface Designers,0.93763,0.0,0,0.0,0.0,-1,0.475649,40.0,0.493281,0,7
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1212.00,Information Security Analysts,0.93696,0.0,0,0.0,0.0,-1,0.471011,40.0,0.492284,0,8
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.933114,0.004307,0,0.0,0.0,-1,0.481931,41.38,0.491114,0,9
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1251.00,Computer Programmers,0.924353,0.017545,0,0.0,0.0,-1,0.472638,45.61,0.482468,0,10
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1252.00,Software Developers,0.891356,0.003656,0,0.0,0.0,-1,0.454507,41.17,0.468372,0,11
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1211.00,Computer Systems Analysts,0.969764,0.006448,1,0.0,0.0,-1,0.555503,54.06,0.518107,1,1
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1244.00,Network and Computer Systems Administrators,0.959855,0.015512,4,0.0,0.0,-1,0.583436,92.96,0.515572,0,2
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1242.00,Database Administrators,0.96082,0.0,0,0.0,0.0,-1,0.515841,40.0,0.509745,0,3
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1243.00,Database Architects,0.959411,0.001034,0,0.0,0.0,-1,0.511523,40.33,0.508205,0,4
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1212.00,Information Security Analysts,0.959859,4e-05,0,0.0,0.0,-1,0.498044,40.01,0.506633,0,5
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1255.00,Web and Digital Interface Designers,0.953311,0.001073,0,0.0,0.0,-1,0.502681,40.34,0.504124,0,6
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1254.00,Web Developers,0.950399,0.001006,0,0.0,0.0,-1,0.500152,40.32,0.502451,0,7
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.943051,0.002389,0,0.0,0.0,-1,0.508963,40.76,0.50012,0,8
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-2031.00,Operations Research Analysts,0.924622,0.007237,1,0.0,0.0,-1,0.527032,54.32,0.493325,0,9
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1251.00,Computer Programmers,0.926047,0.009509,0,0.0,0.0,-1,0.49967,43.04,0.489294,0,10
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1252.00,Software Developers,0.911764,0.005955,1,0.0,0.0,-1,0.481539,53.91,0.481036,0,11
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.903415,0.0,0,1.0,1.0,1,0.444497,40.0,0.623212,1,1
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.984501,0.001173,1,0.0,0.0,-1,0.527933,52.38,0.521922,0,2
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.948365,0.0,0,0.0,0.0,-1,0.45346,40.0,0.494783,0,3
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.943561,0.0,0,0.0,0.0,-1,0.460339,40.0,0.493653,0,4
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.938653,0.0,0,0.0,0.0,-1,0.45602,40.0,0.490797,0,5
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.938495,0.0,0,0.0,0.0,-1,0.444649,40.0,0.48902,0,6
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1212.00,Information Security Analysts,0.936689,0.0,0,0.0,0.0,-1,0.442541,40.0,0.487891,0,7
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1255.00,Web and Digital Interface Designers,0.916744,0.0,0,0.0,0.0,-1,0.447179,40.0,0.479612,0,8
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1251.00,Computer Programmers,0.916085,0.005845,0,0.0,0.0,-1,0.444167,41.87,0.477402,0,9
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2031.00,Operations Research Analysts,0.882346,0.003996,0,0.0,0.0,-1,0.47153,41.28,0.466786,0,10
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1252.00,Software Developers,0.890364,0.0,0,0.0,0.0,-1,0.426037,40.0,0.464569,0,11
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1244.00,Network and Computer Systems Administrators,0.975714,0.007472,0,0.0,0.0,-1,0.585392,42.39,0.525012,0,1
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1211.00,Computer Systems Analysts,0.968839,0.002972,0,0.0,0.0,-1,0.557459,40.95,0.518853,0,2
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1242.00,Database Administrators,0.947862,0.001742,0,0.0,0.0,-1,0.517798,40.56,0.503772,1,3
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.942991,0.002464,0,0.0,0.0,-1,0.510919,40.79,0.500368,0,4
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1243.00,Database Architects,0.938772,0.002971,0,0.0,0.0,-1,0.513479,40.95,0.498727,0,5
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-2051.00,Data Scientists,0.928535,0.001276,0,0.0,0.0,-1,0.501956,40.41,0.492815,0,6
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1254.00,Web Developers,0.931646,0.013013,0,0.0,0.0,-1,0.502108,44.16,0.491304,0,7
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1255.00,Web and Digital Interface Designers,0.925531,0.00591,0,0.0,0.0,-1,0.504637,41.89,0.490707,0,8
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1252.00,Software Developers,0.907156,0.0009,0,0.0,0.0,-1,0.483495,40.29,0.48052,0,9
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1251.00,Computer Programmers,0.903241,0.02692,0,0.0,0.0,-1,0.501626,48.61,0.474972,0,10
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-2031.00,Operations Research Analysts,0.888779,0.023317,0,0.0,0.0,-1,0.528989,47.46,0.47347,0,11
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.942599,0.0,0,1.0,1.0,1,0.484159,40.0,0.646793,1,1
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.981701,0.0,0,0.0,0.0,-1,0.539661,40.0,0.522715,0,2
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.971869,0.008402,2,0.0,0.0,-1,0.567594,66.69,0.52038,0,3
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.968648,0.0,0,0.0,0.0,-1,0.495681,40.0,0.510244,0,4
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.963664,0.0,0,0.0,0.0,-1,0.48431,40.0,0.506296,0,5
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.957507,0.0,0,0.0,0.0,-1,0.493122,40.0,0.504846,0,6
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1212.00,Information Security Analysts,0.960666,0.0,0,0.0,0.0,-1,0.482202,40.0,0.50463,0,7
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1255.00,Web and Digital Interface Designers,0.953491,0.0,0,0.0,0.0,-1,0.48684,40.0,0.502097,0,8
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1251.00,Computer Programmers,0.942246,0.002394,0,0.0,0.0,-1,0.483829,40.77,0.495986,0,9
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2031.00,Operations Research Analysts,0.92127,0.005121,0,0.0,0.0,-1,0.511191,41.64,0.48997,0,10
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1252.00,Software Developers,0.91124,0.0,0,0.0,0.0,-1,0.465698,40.0,0.479913,0,11
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1244.00,Network and Computer Systems Administrators,0.972861,0.003699,0,0.0,0.0,-1,0.571913,41.18,0.52265,1,1
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1211.00,Computer Systems Analysts,0.973719,0.000194,0,0.0,0.0,-1,0.54398,40.06,0.519722,0,2
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1242.00,Database Administrators,0.955595,0.0,0,0.0,0.0,-1,0.504319,40.0,0.505665,0,3
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1254.00,Web Developers,0.954521,0.0,0,0.0,0.0,-1,0.488629,40.0,0.502829,0,4
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.940722,0.002337,0,0.0,0.0,-1,0.49744,40.75,0.497356,0,5
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1255.00,Web and Digital Interface Designers,0.941489,0.0,0,0.0,0.0,-1,0.491159,40.0,0.497344,0,6
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,0.939118,0.0,0,0.0,0.0,-1,0.486521,40.0,0.495581,0,7
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-2051.00,Data Scientists,0.926059,0.0,0,0.0,0.0,-1,0.488477,40.0,0.489998,0,8
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1251.00,Computer Programmers,0.922786,0.009162,0,0.0,0.0,-1,0.488147,42.93,0.486185,0,9
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-2031.00,Operations Research Analysts,0.909529,0.003749,0,0.0,0.0,-1,0.51551,41.2,0.485677,0,10
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1252.00,Software Developers,0.908854,0.0,0,0.0,0.0,-1,0.470017,40.0,0.479487,0,11
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1212.00,Information Security Analysts,0.913794,0.0,0,1.0,1.0,1,0.414608,40.0,0.623398,1,1
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1211.00,Computer Systems Analysts,0.956852,0.0,0,0.0,0.0,-1,0.472067,40.0,0.501393,0,2
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,0.917837,0.0,0,0.0,0.0,-1,0.432406,40.0,0.477888,0,3
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.919797,0.0,0,0.0,0.0,-1,0.425527,40.0,0.477738,0,4
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1254.00,Web Developers,0.91578,0.0,0,0.0,0.0,-1,0.416716,40.0,0.474608,0,5
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1243.00,Database Architects,0.910985,0.0,0,0.0,0.0,-1,0.428087,40.0,0.474156,0,6
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1255.00,Web and Digital Interface Designers,0.887199,0.0,0,0.0,0.0,-1,0.419245,40.0,0.462126,0,7
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1251.00,Computer Programmers,0.888313,0.004102,0,0.0,0.0,-1,0.416234,41.31,0.461151,0,8
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-2051.00,Data Scientists,0.878807,0.0,0,0.0,0.0,-1,0.416564,40.0,0.457948,0,9
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-2031.00,Operations Research Analysts,0.850532,0.005065,0,0.0,0.0,-1,0.443597,41.62,0.448013,0,10
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1252.00,Software Developers,0.854131,0.0,0,0.0,0.0,-1,0.398103,40.0,0.444075,0,11
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.857072,0.0,0,0.615385,0.615385,1,0.481869,40.0,0.55027,1,1
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.960517,0.0,0,0.25641,0.25641,1,0.500482,40.0,0.545767,0,2
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.912191,0.0,0,0.0,0.341881,2,0.50033,40.0,0.536817,0,3
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.9273,0.0,0,0.0,0.273504,2,0.498374,40.0,0.533067,0,4
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.972478,0.002708,0,0.0,0.0,-1,0.583766,40.87,0.524503,0,5
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.96823,0.0,0,0.0,0.0,-1,0.555833,40.0,0.519078,0,6
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.935329,0.0,0,0.0,0.102564,2,0.503011,40.0,0.511734,0,7
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,0.953691,0.0,0,0.0,0.0,-1,0.509293,40.0,0.505555,0,8
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.948713,0.0,0,0.0,0.0,-1,0.516171,40.0,0.504347,0,9
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.946039,0.0,0,0.0,0.0,-1,0.511853,40.0,0.502495,0,10
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.890095,0.001541,0,0.128205,0.128205,1,0.527362,40.49,0.498492,0,11
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-2051.00,Data Scientists,0.929828,0.00064,0,0.555556,0.555556,1,0.518461,40.2,0.579365,0,1
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1212.00,Information Security Analysts,0.9521,0.002237,0,0.444444,0.444444,1,0.516505,40.72,0.572028,0,2
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1211.00,Computer Systems Analysts,0.96549,0.011836,3,0.0,0.0,-1,0.573963,79.79,0.517606,0,3
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1244.00,Network and Computer Systems Administrators,0.954908,0.020671,5,0.0,0.0,-1,0.601897,106.61,0.514825,0,4
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1243.00,Database Architects,0.95003,0.010571,2,0.0,0.0,-1,0.529983,67.38,0.504368,0,5
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1242.00,Database Administrators,0.944766,0.008438,2,0.0,0.0,-1,0.534302,66.7,0.503181,0,6
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1255.00,Web and Digital Interface Designers,0.935506,0.012571,1,0.0,0.0,-1,0.521142,56.02,0.496006,0,7
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1253.00,Software Quality Assurance Analysts and Testers,0.922404,0.016237,3,0.0,0.0,-1,0.527424,81.2,0.490136,1,8
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1254.00,Web Developers,0.921603,0.026794,2,0.0,0.0,-1,0.518612,72.57,0.485815,0,9
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-2031.00,Operations Research Analysts,0.893843,0.024859,2,0.0,0.0,-1,0.545493,71.95,0.477838,0,10
u091,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1251.00,Computer Programmers,0.877983,0.046488,3,0.0,0.0,-1,0.518131,90.88,0.46119,0,11
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.875777,0.000665,0,1.0,1.0,1,0.472576,40.21,0.61482,1,1
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.920315,0.00167,0,0.0,0.555556,2,0.491037,40.53,0.570713,0,2
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.954327,0.0,0,0.0,0.444444,2,0.489081,40.0,0.569476,0,3
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.97477,0.003797,1,0.0,0.0,-1,0.574473,53.21,0.523868,0,4
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.975094,0.0,0,0.0,0.0,-1,0.54654,40.0,0.520773,0,5
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.950296,0.0,0,0.0,0.0,-1,0.506878,40.0,0.503665,0,6
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.951619,0.0,0,0.0,0.0,-1,0.491189,40.0,0.501907,0,7
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.943683,0.0,0,0.0,0.0,-1,0.50256,40.0,0.500041,0,8
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1251.00,Computer Programmers,0.938448,0.006788,0,0.0,0.0,-1,0.490707,42.17,0.494211,0,9
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.92949,0.0,0,0.0,0.0,-1,0.493718,40.0,0.492328,0,10
u092,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.891591,0.019073,0,0.0,0.0,-1,0.518069,46.1,0.474158,0,11
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.886659,0.0,0,0.6,0.6,1,0.481388,40.0,0.561205,1,1
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.943158,0.0,0,0.4,0.4,1,0.50253,40.0,0.5598,0,2
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.924936,0.0,0,0.0,0.333334,2,0.499848,40.0,0.541199,0,3
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.938913,0.0,0,0.0,0.266666,2,0.497892,40.0,0.537195,0,4
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.973539,0.003894,0,0.0,0.0,-1,0.583284,41.25,0.524611,0,5
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.973431,0.0,0,0.0,0.0,-1,0.555351,40.0,0.521347,0,6
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.958565,0.0,0,0.0,0.0,-1,0.511371,40.0,0.50806,0,7
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.955482,0.0,0,0.0,0.0,-1,0.51569,40.0,0.50732,0,8
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,0.949837,0.0,0,0.0,0.0,-1,0.508811,40.0,0.503748,0,9
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1251.00,Computer Programmers,0.935465,0.0,0,0.0,0.0,-1,0.499518,40.0,0.495887,0,10
u093,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.905357,0.010388,0,0.0,0.0,-1,0.526881,43.32,0.483846,0,11
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1211.00,Computer Systems Analysts,0.970014,0.003743,1,0.0,0.0,-1,0.552821,53.2,0.518494,0,1
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1244.00,Network and Computer Systems Administrators,0.960897,0.013055,3,0.0,0.0,-1,0.580755,80.18,0.516253,0,2
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1243.00,Database Architects,0.96339,0.0,0,0.0,0.0,-1,0.508841,40.0,0.509852,0,3
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1242.00,Database Administrators,0.955472,0.0,0,0.0,0.0,-1,0.51316,40.0,0.506936,0,4
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1254.00,Web Developers,0.958529,0.0,0,0.0,0.0,-1,0.49747,40.0,0.505958,0,5
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.944434,0.00126,0,0.0,0.0,-1,0.506282,40.4,0.500623,0,6
u094,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1212.00,Information Security Analysts,0.942781,0.0,0,0.0,0.0,-1,0.495363,40.0,0.498556,0,7
