user_id,current_job,current_job_name,target_job,target_job_name,candidate_job,candidate_job_name,match_score,gap_score,missing_skill_count,direct_transition_probability,path_probability,path_length,growth_score,estimated_training_hours,recommendation_score,is_target,rank
u060,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1243.00,Database Architects,0.965151,0.0,0,0.0,0.0,-1,0.511523,40.0,0.511046,0,4
u060,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1212.00,Information Security Analysts,0.96334,0.0,0,0.0,0.0,-1,0.498044,40.0,0.50821,0,5
u061,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.906831,0.0,0,1.0,1.0,1,0.444497,40.0,0.624749,1,1
u061,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.985183,0.0,0,0.0,0.0,-1,0.527933,40.0,0.522522,0,2
u061,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.944519,0.0,0,0.0,0.0,-1,0.460339,40.0,0.494084,0,3
u061,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.945763,0.0,0,0.0,0.0,-1,0.45346,40.0,0.493612,0,4
u061,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.940811,0.0,0,0.0,0.0,-1,0.45602,40.0,0.491768,0,5
u062,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1211.00,Computer Systems Analysts,0.980075,0.0,0,0.0,0.0,-1,0.557459,40.0,0.524653,0,1
u062,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1244.00,Network and Computer Systems Administrators,0.973421,0.008342,2,0.0,0.0,-1,0.585392,66.67,0.523763,0,2
u062,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1242.00,Database Administrators,0.963255,0.0,0,0.0,0.0,-1,0.517798,40.0,0.511134,1,3
u062,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.960898,0.000375,0,0.0,0.0,-1,0.510919,40.12,0.508948,0,4
u062,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1243.00,Database Architects,0.957481,0.0,0,0.0,0.0,-1,0.513479,40.0,0.507888,0,5
u063,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.941804,0.0,0,1.0,1.0,1,0.484159,40.0,0.646436,1,1
u063,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.980035,0.000368,0,0.0,0.0,-1,0.539661,40.12,0.521873,0,2
u063,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.964066,0.013486,2,0.0,0.0,-1,0.567594,68.32,0.515597,0,3
u063,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.971501,0.0,0,0.0,0.0,-1,0.495681,40.0,0.511527,0,4
u063,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.969425,0.0,0,0.0,0.0,-1,0.48431,40.0,0.508888,0,5
u064,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1211.00,Computer Systems Analysts,0.975282,0.002378,1,0.0,0.0,-1,0.54398,52.76,0.519879,0,1
u064,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1244.00,Network and Computer Systems Administrators,0.966214,0.010109,3,0.0,0.0,-1,0.571913,79.24,0.518056,1,2
u064,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1242.00,Database Administrators,0.962272,0.0,0,0.0,0.0,-1,0.504319,40.0,0.50867,0,3
u064,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1254.00,Web Developers,0.964082,0.0,0,0.0,0.0,-1,0.488629,40.0,0.507131,0,4
u064,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1255.00,Web and Digital Interface Designers,0.955939,0.0,0,0.0,0.0,-1,0.491159,40.0,0.503846,0,5
u065,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1212.00,Information Security Analysts,0.898206,0.0,0,1.0,1.0,1,0.414608,40.0,0.616384,1,1
u065,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1211.00,Computer Systems Analysts,0.950892,0.0,0,0.0,0.0,-1,0.472067,40.0,0.498711,0,2
u065,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,0.90764,0.0,0,0.0,0.0,-1,0.432406,40.0,0.473299,0,3
u065,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.90735,0.0,0,0.0,0.0,-1,0.425527,40.0,0.472137,0,4
u065,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1254.00,Web Developers,0.907091,0.0,0,0.0,0.0,-1,0.416716,40.0,0.470698,0,5
u066,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.871849,0.0,0,0.615385,0.615385,1,0.481869,40.0,0.55692,1,1
u066,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.962381,0.0,0,0.25641,0.25641,1,0.500482,40.0,0.546605,0,2
u066,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.917955,0.0,0,0.0,0.341881,2,0.50033,40.0,0.539411,0,3
u066,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.937693,0.0,0,0.0,0.273504,2,0.498374,40.0,0.537744,0,4
u066,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.972775,0.00566,1,0.0,0.0,-1,0.583766,53.81,0.523899,0,5
u067,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-2051.00,Data Scientists,0.924459,0.001128,0,0.555556,0.555556,1,0.518461,40.36,0.576827,0,1
u067,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1212.00,Information Security Analysts,0.944839,0.001579,0,0.444444,0.444444,1,0.516505,40.51,0.568925,0,2
u067,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1211.00,Computer Systems Analysts,0.957342,0.00894,2,0.0,0.0,-1,0.573963,66.86,0.514663,0,3
u067,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1244.00,Network and Computer Systems Administrators,0.949713,0.019341,3,0.0,0.0,-1,0.601897,82.19,0.51282,0,4
u067,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1243.00,Database Architects,0.945903,0.008577,1,0.0,0.0,-1,0.529983,54.74,0.50301,0,5
u068,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.903024,0.0,0,1.0,1.0,1,0.472576,40.0,0.627247,1,1
u068,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.927503,0.0,0,0.0,0.555556,2,0.491037,40.0,0.574365,0,2
u068,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.95107,0.0,0,0.0,0.444444,2,0.489081,40.0,0.56801,0,3
u068,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.97388,0.005721,2,0.0,0.0,-1,0.574473,65.83,0.522987,0,4
u068,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.978341,0.0,0,0.0,0.0,-1,0.54654,40.0,0.522234,0,5
u069,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.881944,0.0,0,0.6,0.6,1,0.481388,40.0,0.559083,1,1
u069,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.938107,0.0,0,0.4,0.4,1,0.50253,40.0,0.557528,0,2
u069,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.918888,0.0,0,0.0,0.333334,2,0.499848,40.0,0.538477,0,3
u069,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.931733,0.000108,0,0.0,0.266666,2,0.497892,40.03,0.533937,0,4
u069,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.974227,0.004125,2,0.0,0.0,-1,0.583284,65.32,0.524864,0,5
u070,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1211.00,Computer Systems Analysts,0.972211,0.005098,2,0.0,0.0,-1,0.552821,65.63,0.519143,0,1
u070,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1244.00,Network and Computer Systems Administrators,0.963891,0.013431,3,0.0,0.0,-1,0.580755,80.3,0.517507,0,2
u070,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1243.00,Database Architects,0.966116,0.0,0,0.0,0.0,-1,0.508841,40.0,0.511078,0,3
u070,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1242.00,Database Administrators,0.95862,0.0,0,0.0,0.0,-1,0.51316,40.0,0.508353,0,4
u070,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1254.00,Web Developers,0.95503,0.0,0,0.0,0.0,-1,0.49747,40.0,0.504384,0,5
u071,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.944893,0.0,0,1.0,1.0,1,0.472968,40.0,0.646147,1,1
u071,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.959078,0.002085,0,0.0,0.0,-1,0.52847,40.67,0.510334,0,2
u071,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.943478,0.017154,3,0.0,0.0,-1,0.556403,81.49,0.503737,0,3
u071,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.954402,0.000113,0,0.0,0.0,-1,0.488809,40.04,0.502774,0,4
u071,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.955702,0.001035,0,0.0,0.0,-1,0.48449,40.33,0.502481,0,5
u072,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1211.00,Computer Systems Analysts,0.973757,0.00102,0,0.0,0.0,-1,0.555503,40.33,0.521261,1,1
u072,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1244.00,Network and Computer Systems Administrators,0.9617,0.010115,2,0.0,0.0,-1,0.583436,67.24,0.517752,0,2
u072,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1242.00,Database Administrators,0.9617,0.0,0,0.0,0.0,-1,0.515841,40.0,0.510141,0,3
u072,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1243.00,Database Architects,0.957773,0.0,0,0.0,0.0,-1,0.511523,40.0,0.507726,0,4
u072,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1212.00,Information Security Analysts,0.957402,0.0,0,0.0,0.0,-1,0.498044,40.0,0.505537,0,5
u073,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.911509,0.0,0,1.0,1.0,1,0.444497,40.0,0.626854,1,1
u073,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.986837,0.0,0,0.0,0.0,-1,0.527933,40.0,0.523266,0,2
u073,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.950319,0.0,0,0.0,0.0,-1,0.460339,40.0,0.496694,0,3
u073,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.949517,0.0,0,0.0,0.0,-1,0.45346,40.0,0.495302,0,4
u073,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.942818,0.0,0,0.0,0.0,-1,0.45602,40.0,0.492671,0,5
u074,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1244.00,Network and Computer Systems Administrators,0.971057,0.008787,1,0.0,0.0,-1,0.585392,54.81,0.522588,0,1
u074,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1211.00,Computer Systems Analysts,0.973786,0.000229,0,0.0,0.0,-1,0.557459,40.07,0.521765,0,2
u074,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1242.00,Database Administrators,0.961336,0.0,0,0.0,0.0,-1,0.517798,40.0,0.510271,1,3
u074,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1243.00,Database Architects,0.951576,0.0,0,0.0,0.0,-1,0.513479,40.0,0.505231,0,4
u074,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.951666,0.0,0,0.0,0.0,-1,0.510919,40.0,0.504888,0,5
u075,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.940684,0.0,0,1.0,1.0,1,0.484159,40.0,0.645932,1,1
u075,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.981298,0.000362,0,0.0,0.0,-1,0.539661,40.12,0.522443,0,2
u075,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.973811,0.007322,1,0.0,0.0,-1,0.567594,54.34,0.521523,0,3
u075,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.967797,0.0,0,0.0,0.0,-1,0.495681,40.0,0.509861,0,4
u075,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.965063,0.0,0,0.0,0.0,-1,0.48431,40.0,0.506925,0,5
u076,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1211.00,Computer Systems Analysts,0.979345,0.0,0,0.0,0.0,-1,0.54398,40.0,0.522302,0,1
u076,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1244.00,Network and Computer Systems Administrators,0.97173,0.004788,1,0.0,0.0,-1,0.571913,53.53,0.521869,1,2
u076,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1242.00,Database Administrators,0.962252,0.0,0,0.0,0.0,-1,0.504319,40.0,0.508661,0,3
u076,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1254.00,Web Developers,0.963233,0.0,0,0.0,0.0,-1,0.488629,40.0,0.506749,0,4
u076,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1255.00,Web and Digital Interface Designers,0.953121,0.0,0,0.0,0.0,-1,0.491159,40.0,0.502578,0,5
u077,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1212.00,Information Security Analysts,0.914582,0.0,0,1.0,1.0,1,0.414608,40.0,0.623753,1,1
u077,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1211.00,Computer Systems Analysts,0.955126,0.0,0,0.0,0.0,-1,0.472067,40.0,0.500617,0,2
u077,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.916098,0.0,0,0.0,0.0,-1,0.425527,40.0,0.476073,0,3
u077,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,0.91284,0.0,0,0.0,0.0,-1,0.432406,40.0,0.475639,0,4
u077,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1243.00,Database Architects,0.906909,0.0,0,0.0,0.0,-1,0.428087,40.0,0.472322,0,5
u078,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.855967,0.002072,0,0.615385,0.615385,1,0.481869,40.66,0.549255,1,1
u078,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.962336,0.0,0,0.25641,0.25641,1,0.500482,40.0,0.546585,0,2
u078,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.912485,0.0,0,0.0,0.341881,2,0.50033,40.0,0.53695,0,3
u078,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.927342,0.0,0,0.0,0.273504,2,0.498374,40.0,0.533085,0,4
u078,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.961657,0.010865,2,0.0,0.0,-1,0.583766,67.48,0.517594,0,5
u079,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-2051.00,Data Scientists,0.931381,0.001015,0,0.555556,0.555556,1,0.518461,40.32,0.57997,0,1
u079,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1212.00,Information Security Analysts,0.953678,0.000801,0,0.444444,0.444444,1,0.516505,40.26,0.573097,0,2
u079,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1211.00,Computer Systems Analysts,0.968047,0.00991,3,0.0,0.0,-1,0.573963,79.17,0.519238,0,3
u079,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1244.00,Network and Computer Systems Administrators,0.958904,0.020138,5,0.0,0.0,-1,0.601897,106.44,0.516757,0,4
u079,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1242.00,Database Administrators,0.948663,0.008381,2,0.0,0.0,-1,0.534302,66.68,0.504949,0,5
u080,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.879313,0.0,0,1.0,1.0,1,0.472576,40.0,0.616578,1,1
u080,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.912776,0.0,0,0.0,0.555556,2,0.491037,40.0,0.567738,0,2
u080,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.942881,0.0,0,0.0,0.444444,2,0.489081,40.0,0.564325,0,3
u080,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.972916,0.001855,1,0.0,0.0,-1,0.574473,52.59,0.52352,0,4
u080,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.975327,0.0,0,0.0,0.0,-1,0.54654,40.0,0.520878,0,5
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.942108,0.0,0,0.4,0.4,1,0.50253,40.0,0.559328,0,1
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.873068,0.002365,0,0.6,0.6,1,0.481388,40.76,0.554497,1,2
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.927223,0.0,0,0.0,0.333334,2,0.499848,40.0,0.542227,0,3
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.946514,0.0,0,0.0,0.266666,2,0.497892,40.0,0.540615,0,4
u081,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.971921,0.006874,0,0.0,0.0,-1,0.583284,42.2,0.523139,0,5
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1211.00,Computer Systems Analysts,0.972117,0.000785,0,0.0,0.0,-1,0.552821,40.25,0.520179,0,1
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1244.00,Network and Computer Systems Administrators,0.968033,0.010671,2,0.0,0.0,-1,0.580755,67.41,0.52006,0,2
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1243.00,Database Architects,0.963842,0.0,0,0.0,0.0,-1,0.508841,40.0,0.510055,0,3
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1242.00,Database Administrators,0.959889,0.0,0,0.0,0.0,-1,0.51316,40.0,0.508924,0,4
u082,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1254.00,Web Developers,0.958441,0.0,0,0.0,0.0,-1,0.49747,40.0,0.505919,0,5
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.943895,0.0,0,1.0,1.0,1,0.472968,40.0,0.645698,1,1
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.957202,0.0074,1,0.0,0.0,-1,0.52847,54.37,0.508161,0,2
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.942776,0.015275,2,0.0,0.0,-1,0.556403,68.89,0.503891,0,3
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.955558,0.000973,0,0.0,0.0,-1,0.488809,40.31,0.503079,0,4
u083,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.954101,0.0,0,0.0,0.0,-1,0.48449,40.0,0.502019,0,5
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1211.00,Computer Systems Analysts,0.969764,0.006448,1,0.0,0.0,-1,0.555503,54.06,0.518107,1,1
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1244.00,Network and Computer Systems Administrators,0.959855,0.015512,4,0.0,0.0,-1,0.583436,92.96,0.515572,0,2
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1242.00,Database Administrators,0.96082,0.0,0,0.0,0.0,-1,0.515841,40.0,0.509745,0,3
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1243.00,Database Architects,0.959411,0.001034,0,0.0,0.0,-1,0.511523,40.33,0.508205,0,4
u084,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1212.00,Information Security Analysts,0.959859,4e-05,0,0.0,0.0,-1,0.498044,40.01,0.506633,0,5
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.903415,0.0,0,1.0,1.0,1,0.444497,40.0,0.623212,1,1
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.984501,0.001173,1,0.0,0.0,-1,0.527933,52.38,0.521922,0,2
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.948365,0.0,0,0.0,0.0,-1,0.45346,40.0,0.494783,0,3
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.943561,0.0,0,0.0,0.0,-1,0.460339,40.0,0.493653,0,4
u085,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.938653,0.0,0,0.0,0.0,-1,0.45602,40.0,0.490797,0,5
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1244.00,Network and Computer Systems Administrators,0.975714,0.007472,0,0.0,0.0,-1,0.585392,42.39,0.525012,0,1
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1211.00,Computer Systems Analysts,0.968839,0.002972,0,0.0,0.0,-1,0.557459,40.95,0.518853,0,2
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1242.00,Database Administrators,0.947862,0.001742,0,0.0,0.0,-1,0.517798,40.56,0.503772,1,3
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.942991,0.002464,0,0.0,0.0,-1,0.510919,40.79,0.500368,0,4
u086,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1243.00,Database Architects,0.938772,0.002971,0,0.0,0.0,-1,0.513479,40.95,0.498727,0,5
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.942599,0.0,0,1.0,1.0,1,0.484159,40.0,0.646793,1,1
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.981701,0.0,0,0.0,0.0,-1,0.539661,40.0,0.522715,0,2
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.971869,0.008402,2,0.0,0.0,-1,0.567594,66.69,0.52038,0,3
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.968648,0.0,0,0.0,0.0,-1,0.495681,40.0,0.510244,0,4
u087,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.963664,0.0,0,0.0,0.0,-1,0.48431,40.0,0.506296,0,5
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1244.00,Network and Computer Systems Administrators,0.972861,0.003699,0,0.0,0.0,-1,0.571913,41.18,0.52265,1,1
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1211.00,Computer Systems Analysts,0.973719,0.000194,0,0.0,0.0,-1,0.54398,40.06,0.519722,0,2
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1242.00,Database Administrators,0.955595,0.0,0,0.0,0.0,-1,0.504319,40.0,0.505665,0,3
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1254.00,Web Developers,0.954521,0.0,0,0.0,0.0,-1,0.488629,40.0,0.502829,0,4
u088,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.940722,0.002337,0,0.0,0.0,-1,0.49744,40.75,0.497356,0,5
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1212.00,Information Security Analysts,0.913794,0.0,0,1.0,1.0,1,0.414608,40.0,0.623398,1,1
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1211.00,Computer Systems Analysts,0.956852,0.0,0,0.0,0.0,-1,0.472067,40.0,0.501393,0,2
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,0.917837,0.0,0,0.0,0.0,-1,0.432406,40.0,0.477888,0,3
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.919797,0.0,0,0.0,0.0,-1,0.425527,40.0,0.477738,0,4
u089,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1254.00,Web Developers,0.91578,0.0,0,0.0,0.0,-1,0.416716,40.0,0.474608,0,5
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.857072,0.0,0,0.615385,0.615385,1,0.481869,40.0,0.55027,1,1
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.960517,0.0,0,0.25641,0.25641,1,0.500482,40.0,0.545767,0,2
u090,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.912191,0.0,0,0.0,0.341881,2,0.50033,40.0,0.536817,0,3
